rigorous,adj.,严密的,缜密的；,严格的,严厉的,xxx
yell,n&vi.,号叫,叫喊,xxx
contemporary,adj.,现代的,当代的；,同时代的,xxx
tribe,n.,部落；,族,xxx
activate,vt.,使活动起来；,使开始作用,xxx
mobilize,vi.,动员起来,vt.,动员；调动，鼓动起,xxx
mock,vi.,嘲笑，嘲弄,adj.,模拟的,演习的；,假的,假装的,vt.,嘲笑，嘲弄；模仿,xxx
minibus,n.,小型公共汽车,xxx
repetitive,adj.,重复的,反复性的,xxx
gear,n.,齿轮，传动装置，挡；用具，设备，衣服,vt.,使适应,使适合,xxx
facilitate,vt.,使…变得容易,使便利,xxx
precipitate,v.,使突然发生；,猛然抛下；,使沉淀,xxx
endow,vt.,资助,捐赠；,给予,赋予,认为…具有某种特质,xxx
financial,adj.,财政的,金融的,xxx
respective,adj.,各自的,各个的,分别的,xxx
quiver,vi.,颤抖，发抖，抖动,n.,颤抖,抖动,颤声,xxx
slot,n.,狭缝，狭槽；位置，空位,vt.,把…放入狭长开口中；,把…纳入其中,使有位置,xxx
harden,v.,变硬,xxx
rot,v.,腐烂，腐朽,n.,腐烂,腐朽,xxx
define,vt.,给…下定义,限定,xxx
predict,vt.,预言,预告,预测,xxx
dictate,v.,['dIkteIt],n.,口授；,命令,规定,要求,xxx
memorize,vt.,记住,熟记,xxx
render,vt.,使得,致使；,给予,提供；,翻译,xxx
undermine,vt.,暗中破坏,逐渐削弱；,侵蚀…的基础,xxx
subjective,adj.,主观的,个人的,xxx
blossom,vi.,开花；,发展,长成,n.,花,xxx
radical,adj.,根本的，基本的；激进的，激进派的,n.,激进分子,xxx
manifest,adj.,明显的，显然的，明了的,vt.,显示,表明,证明；,使显现,使显露,xxx
blunt,adj.,钝的；率直的，直言不讳的,vt.,使迟钝；,使减弱；,使钝,xxx
endeavor,n&v.,努力,尽力,尝试,xxx
relieve,vt.,使轻松,使宽慰；,缓解,减轻,解除；,使得到调剂；,接替,替下,xxx
quartz,n.,石英,xxx
air-conditioning,n.,空调设备,空调系统,xxx
adjacent,adj.,邻近的,毗连的,xxx
employment,n.,工作；,雇用；,使用,xxx
transport,vt.,运输,n.,运输,运输工具,xxx
specific,adj.,特有的；明确的；具体的,n.,详情,细节,xxx
analogy,n.,比拟；,类比,类推,xxx
application,n.,申请,申请书；,施用,涂抹；,应用,实施；,实用性,xxx
productive,adj.,多产的,富饶的；,富有成效的,xxx
prune,vt.,修剪,修整；,删除,削减,xxx
engage,vt.,使从事于,聘用；,吸引,占用；,使订婚,xxx
chord,n.,和弦,和音；,弦,心弦,xxx
semester,n.,学期,xxx
strategy,n.,战略,策略,xxx
remainder,n.,余下的部分,剩下的人数,xxx
hypothesis,n.,假设,假说,前提,xxx
revolve,vi.,旋转,xxx
collapse,n&vi.,倒坍,瓦解；,崩溃,突然失败,xxx
territory,n.,领土,版图；,领域,xxx
summon,vt.,召唤,传唤；,鼓起,振作；,召集,召开,xxx
flare,vi.,闪耀，烧旺；突发，突然发怒,n.,闪光信号,照明弹,xxx
accurate,adj.,准确的,正确无误的,xxx
legend,n.,传说,传奇故事；,传奇人物,xxx
maintain,vt.,维持；,维修,保养；,主张；,赡养,xxx
expertise,n.,专门知识,专长,xxx
bargain,vi.,讨价还价,n.,特价商品；协议，交易,xxx
erect,adj.,竖直的,挺直的,vt.,建造，使竖立,xxx
professional,adj.,职业的，专业的，专门的,n.,自由职业者,专业人员,xxx
nil,n.,无,零,xxx
identification,n.,身份证明；,鉴定,验明,认出；,认同,xxx
migrant,n.,移居者,移民；,候鸟,迁移动物,xxx
protein,n.,蛋白质,xxx
annual,adj.,每年的，一年一次的,n.,年报,年鉴；,一年生的植物,xxx
exclusive,adj.,奢华的，高级的；独有的；排斥的；不包括…的,n.,独家新闻,xxx
repertoire,n.,全部节目,xxx
poverty,n.,贫穷,贫困,xxx
resort,vi.,求助，凭借，诉诸,n.,求助,凭借,诉诸；,求助的对象,采用的手段；,常去之地,胜地,xxx
testify,vi.,作证，证明；表明，说明,vt.,作证,证明,xxx
pearl,n.,珍珠；,珠状物；,珍品,xxx
conclusive,adj.,确实的；,最后的；,决定性的,xxx
margin,n.,页边空白；,差数,差额；,余地；,边缘,xxx
apt,adj.,易于…的,有…倾向的；,恰当的,适宜的；,聪明的,反应敏捷的,xxx
remain,vi.,剩下，余留，保持；仍然是,n.,残余；,残骸；,遗迹,xxx
pregnancy,n.,怀孕,xxx
shabby,adj.,破旧的,衣衫褴褛的；,卑鄙的；,不公正的,xxx
toss,vi.,掷钱币来决定；翻来覆去,vt.,扔，抛，掷；猛抬；拌；掷；使摇动，使颠簸,n.,掷钱币来决定；,猛抬头,xxx
demand,vt.,要求，需要；询问,n.,要求,需要,xxx
reel,vi.,摇摇晃晃地移动，蹒跚；眩晕，发昏,n.,卷轴，卷筒，卷盘,vt.,卷,绕,xxx
pathetic,adj.,差劲的,令人生厌的；,引起怜悯的,可怜的,可悲的,xxx
dissipate,vi.,消散，消失,vt.,使消散,使消失；,浪费,挥霍,xxx
flask,n.,长颈瓶,酒瓶,烧瓶,xxx
accuse,vt.,指责,归咎于,xxx
disturbance,n.,扰乱,打扰；,骚乱,混乱；,心神不安,烦恼,xxx
visceral,adj.,内脏的,腑脏的；,出自内心的,发自肺腑的,xxx
simultaneous,adj.,同时发生的,同时存在的；,同步的,一齐的,xxx
instructional,adj.,指导的,教育的,xxx
guarantee,n.,保证，担保物,vt.,保证,担保,xxx
odor,n.,气味,xxx
predecessor,n.,前任,前辈；,原有事物,前身,xxx
acquire,vt.,取得,获得；,学到,xxx
literal,adj.,照字面的,原义的；,逐字的,xxx
notion,n.,概念,观念；,意图,想法,念头,xxx
default,v.,不履行义务,拖欠,n.,违约，拖欠；弃权；预设，缺省,xxx
arc,n.,弧形；,弧；,电弧,弧光,xxx
beverage,n.,饮料,xxx
captive,adj.,被俘虏的，被捕获的,n.,俘虏,xxx
insane,adj.,极蠢的,荒唐的；,精神病的,精神失常的,疯狂的,xxx
attribute,vt.,把…归因于,n.,属性,xxx
cemetery,n.,墓地,公墓,xxx
genetic,adj.,遗传的,n.,[-s]遗传学,xxx
stitch,v.,缝,绣,n.,一针，线迹；缝法，针法，编结法；突然剧痛,xxx
triumph,vi.,成功,n.,凯旋，胜利,xxx
vice,n.,罪恶,恶习,缺点；,虎钳,xxx
detection,n.,察觉,发觉；,侦查,探测,xxx
bowel,n.,肠；,内部,深处,xxx
arouse,vt.,引起；,唤起,唤醒,xxx
optimum,adj.,最合适的,最优的,最佳的,xxx
suppress,vt.,压制,镇压；,禁止发表,查禁；,抑制,忍住；,阻止…的生长,xxx
pudding,n.,布丁,xxx
wrinkle,v.,起皱纹,n.,皱纹,xxx
consensus,n.,一致,一致同意,xxx
boring,adj.,令人厌烦的,乏味的,无聊的,xxx
classic,adj.,最优秀的，典型的，标准的；传统式样的，典雅的,n.,文学名著，经典作品，杰作；优秀的典范；,xxx
supervise,v.,监督,管理,指导,xxx
gossip,vi.,传播流言蜚语,n.,流言蜚语；爱说长道短的人,xxx
describe,vt.,形容,描写；,画出,xxx
dilemma,n.,窘境,困境,xxx
engagement,n.,订婚,婚约；,约会,xxx
wealthy,adj.,富的,富裕的,xxx
slum,n.,贫民窟,xxx
foam,vi.,起泡沫,吐白沫,n.,泡沫；泡沫材料，泡沫状物,xxx
disregard,vt.,不理会，漠视,n.,忽视,漠视,xxx
administration,n.,管理；,管理部门,行政机关；,实行,执行,xxx
occasional,adj.,偶尔的,间或发生的,xxx
dwell,vi.,居住,xxx
incorporate,vt.,包含；,加上,吸收；,把…合并,使并入,xxx
debate,n&v.,争论,辩论,xxx
extinguish,vt.,熄灭,扑灭；,使消亡,使破灭,xxx
vulnerable,adj.,易受伤的,脆弱的；,易受攻击的,难防御的,xxx
furniture,n.,家具,xxx
segment,n.,部分,片段；,瓣,xxx
counterpart,n.,与对方地位相当的人,与另一方作用相当的物,xxx
preach,vi.,布道,说教,vt.,宣讲，布道；竭力鼓吹，宣传,xxx
flank,n.,肋，肋腹，侧边；侧翼,vt.,位于…的侧面,xxx
donate,vt.,捐赠,赠送,xxx
pendulum,n.,摆,钟摆；,摇摆不定的事态,xxx
defiance,n.,违抗；,藐视,xxx
sovereign,adj.,拥有最高统治权的,至高无上的；,具有独立主权的,n.,君主，元首,xxx
cater,vi.,满足需要,迎合；,提供饮食及服务,承办酒席,xxx
attractive,adj.,有吸引力的,引起注意的,xxx
significant,adj.,相当数量的；,重要的,意义重大的,意味深长的,xxx
duplicate,adj.,完全一样的,复制的,n.,完全一样的东西，复制品,vt.,复制,复印；,重复,xxx
bleed,vi.,出血，流血；泌脂,vt.,勒索…的钱,xxx
rein,n.,缰绳,vt.,勒缰使停步；,控制,约束,xxx
decrease,v.,减少,n.,[dI'kriːs],xxx
flutter,vi.,振翼，拍翅而飞；飘动，飘扬；快速跳动,n.,紧张,激动不安,xxx
volunteer,v.,自愿；,自愿提供；,志愿,n.,志愿者；志愿兵,xxx
overlap,v.,部分重叠；,部分相同,n.,重叠,重叠的部分,xxx
materialism,n.,唯物主义,xxx
installment,n.,分期付款,分期交付；,部分,xxx
mourn,v.,哀悼；,感到痛心,xxx
cane,n.,手杖；,茎,xxx
trifle,vi.,嘲笑；,轻视,n.,琐事，小事，无价值的东西,xxx
migrate,vi.,迁徙,移栖；,移居,迁移,xxx
Easter,n.,复活节,xxx
submit,vi.,屈从,听从；,忍受；,甘心,vt.,屈从，听从，服从；呈送，提交；主张，建议,xxx
novelty,n.,新奇事物；,新奇,新奇感,新奇性；,新颖小巧而廉价的物品,xxx
occupy,vt.,占领；,占；,占有,xxx
string,n.,线,细绳；,一串,一行,xxx
boom,vi.,激增,繁荣,迅速发展；,发出隆隆声,n.,激增，繁荣，迅速发展；隆隆声，嗡嗡声,xxx
absence,n.,缺席,不在；,缺席的时间,外出期；,缺乏,不存在,xxx
abolish,vt.,彻底废除,废止,xxx
attract,vt.,吸引,引起…注意,xxx
cautious,adj.,十分小心的,谨慎的,xxx
snatch,vi.,一把抓住,vt.,夺，夺走，抢走；一下子拉，一把抓住；抓住机会做，抽空做,n.,片断,xxx
blink,vi.,眨眼睛；闪亮，闪烁,n.,眨眼睛；,一瞬间,xxx
summit,n.,最高点,峰顶；,最高级会议,xxx
perfume,n.,香水，香料，香气,vt.,使充满芳香；,洒香水于,xxx
magnify,vt.,放大,扩大；,夸大,夸张,xxx
redundant,adj.,多余的,过剩的,xxx
situated,adj.,位于…的,坐落在…的；,处于…境地的,xxx
recession,n.,衰退,衰退期,xxx
doubtless,adv.,无疑地,肯定地,xxx
negative,adj.,否定的，消极的；负的，阴性的,n.,负片,底片；,负数,xxx
impose,vt.,把…强加；,征,xxx
statement,n.,陈述,声明；,结算单,报表,xxx
trademark,n.,商标,牌号；,特征,标记,xxx
factor,n.,因素,因子；,系数,xxx
analogous,adj.,类似的,相似的；,可比拟的,xxx
substance,n.,物质；,实质；,大意,要旨；,根据,理由,xxx
complexion,n.,肤色,面色；,局面；,性质,xxx
continuity,n.,连续,持续,xxx
sculpture,n.,雕刻,雕塑；,雕刻作品,雕塑品,xxx
target,n.,靶,标的,目标,xxx
momentum,n.,动力,冲力,势头；,动量,xxx
wax,n.,蜡，蜂蜡,vt.,给…上蜡,xxx
sensation,n.,感觉能力；,感觉,知觉；,轰动,引起轰动的事件,xxx
urban,adj.,都市的,住在都市的,xxx
furthermore,adv.,而且,此外,xxx
timely,adj.,及时的,适时的,xxx
cape,n.,斗篷,披肩；,海角,岬,xxx
discard,vt.,丢弃,抛弃,遗弃,xxx
delicate,adj.,纤细的；,易碎的；,微妙的；,精美的,xxx
rebel,vi.,反叛,造反；,反对,不服从,n.,反叛分子，反对者,xxx
subsidy,n.,津贴,补助金,xxx
bounce,v.,弹起，反弹，颠跳,n.,弹,反弹,xxx
obscene,adj.,淫秽的,下流的；,可憎的,可恶的,xxx
tissue,n.,组织；,薄绢,薄纸,手巾纸,xxx
Thanksgiving,n.,感恩节,xxx
proficiency,n.,熟练,精通,xxx
modest,adj.,谦虚的；,适中的；,羞怯的,xxx
cast,vt.,投，扔，抛；浇铸,n.,演员表,全体演员；,石膏绷带；,铸型,铸件；,投,抛,xxx
vocational,adj.,职业的,业务的,xxx
crush,vt.,压碎,碾碎,镇压,xxx
hatred,n.,憎恶,憎恨,仇恨,xxx
slice,n.,薄片，切片，部分,vt.,切,削,剁,xxx
electron,n.,电子,xxx
embed,vt.,把…嵌入,扎牢；,使深留脑中,xxx
incline,n.,斜坡[In'klaIn],vt.,使倾斜,xxx
elevate,vt.,提升…的职位,提高,改善；,使情绪高昂；,举起,使上升,xxx
designate,vt.,指派,委任；,标出；,把…定名为,xxx
promising,adj.,有希望的,有前途的,xxx
slick,adj.,圆滑的,口齿伶俐的；,精巧的,巧妙的,灵巧的；,光滑的,滑溜的,xxx
practicable,adj.,可行的,适用的,xxx
item,n.,条,条款,xxx
counsel,n.,律师，法律顾问；忠告，劝告,vt.,劝告,提议,xxx
canvas,n.,帆布；,帆布画布,油画,xxx
superintendent,n.,主管人,监管人,负责人；,警长,xxx
probability,n.,可能性,可能发生的事；,概率,xxx
contention,n.,论点；,争论,争辩,xxx
lofty,adj.,高傲的,傲慢的；,崇高的,高尚的；,高耸的,极高的,xxx
explicit,adj.,详述的,明确的,明晰的；,直言的,露骨的,xxx
rely,vi.,依靠,依赖；,信赖,指望,xxx
slide,v.,滑；悄悄地移动,n.,滑动；,滑道,滑面；,幻灯片,xxx
utilize,vt.,利用,xxx
sticky,adj.,黏性的,胶粘的；,湿热的,xxx
prevail,vi.,流行,盛行,xxx
excessive,adj.,过多的,极度的,xxx
denial,n.,否认；,拒绝,拒绝给予,xxx
assault,n.,攻击,袭击,xxx
implicit,adj.,不言明的,含蓄的；,内含的,固有的；,无疑问的,xxx
intensify,v.,增强,加剧,xxx
feminine,adj.,女性的,女子的；,女子气的,xxx
purity,n.,纯净,纯洁,纯正,xxx
pattern,n.,型，式样；模，模型,vt.,仿制,使…仿效,xxx
settle,v.,安排,安放；,调停；,支付,核算；,安家；,飞落,停留；,安定,xxx
heighten,v.,提高,加强,xxx
vehicle,n.,车辆,机动车；,传播媒介,工具,手段,xxx
scrape,v.,刮，擦；勉强过日子,n.,刮,擦；,刮擦声,xxx
web,n.,网；,网络；,错综复杂的事物,xxx
femininity,n.,女性气质,xxx
plateau,n.,高原；,稳定时期,xxx
tragic,adj.,悲惨的,可悲的；,悲剧的,xxx
grin,n.,咧嘴笑,xxx
grip,vt.,握紧，抓牢；吸引住…的注意力,n.,紧握,xxx
reliance,n.,依靠,依赖,xxx
explore,v.,探险,探索；,仔细查阅,探究,xxx
display,n&vt.,陈列,展览；,显示,xxx
electricity,n.,电,xxx
climate,n.,气候；,风土,地带；,风气,气氛,xxx
tentative,adj.,试探的,试验的,xxx
disorder,n.,混乱,杂乱；,骚乱,xxx
aggravate,vt.,加重,加剧,使恶化；,激怒,使恼火,xxx
criticize,vt.,批评,评论,非难,xxx
preside,vi.,主持，主管,xxx
economic,adj.,经济的；经济学的,n.,经济学；,经济状况,xxx
transistor,n.,晶体管,晶体管收音机,xxx
statistics,n.,统计学；,统计表,xxx
grim,adj.,讨厌的,糟糕的；,严厉的；,冷酷的,无情的,xxx
giggle,n.,咯咯笑,傻笑,xxx
offspring,n.,子女,子孙,后代；,崽,xxx
arrest,vt.,逮捕，拘留；停止，阻止；吸引,n.,逮捕,拘留,扣留,xxx
mature,adj.,成熟的，成年人的；深思熟虑的；到期的，应支付的,vt.,使成熟,xxx
alleviate,vt.,减轻；,缓解,缓和,xxx
notification,n.,通知,告示；,通知书,xxx
overflow,vi.,满得外溢，外流，泛滥；充满，洋溢,vt.,淹没,从…中溢出,多得无法容纳,n.,容纳不下的物；,溢出,满出；,溢流口,溢流管,xxx
provoke,vt.,对…挑衅,激怒；,激起,引起,xxx
threaten,v.,威胁,恐吓；,预示快要来临；,构成威胁,可能发生,xxx
enrich,vt.,充实,使丰富；,使富裕,使富有,xxx
foil,n.,箔，金属薄片；陪衬，衬托,vt.,挫败,使受挫折,xxx
strain,v.,扭伤,拉伤；,尽力使用,紧张；,拉紧；,尽力,n.,拉紧；过劳，极度紧张；张力；扭伤，拉伤；旋律；品种，家系；气质，个性特点,xxx
negotiate,v.,洽谈,协商,谈判；,顺利通过,成功越过,xxx
cellar,n.,地窖,地下室；,酒窖,xxx
tangle,v.,缠结，乱作一团,n.,乱糟糟的一堆,混乱；,复杂的问题；,困惑,xxx
package,n.,包裹，包装；一揽子交易,vt.,把…打包；,包装,xxx
intrigue,vi.,耍阴谋，施诡计,vt.,激起…的好奇心，迷住,n.,阴谋,诡计,密谋,xxx
orient,vi.,转向特定方向；适应[theO-],vt.,使适应，使熟悉情况；使朝向，以…为方向,n.,东方,亚洲,东半球,xxx
crisis,n.,危机,存亡之际；,关键阶段,xxx
handicap,n.,缺陷；障碍，不利条件,vt.,妨碍,使不利,xxx
survival,n.,幸存；,幸存者；,残存物,xxx
shatter,vi.,碎裂,vt.,使粉碎，砸碎；使破灭；使震惊,xxx
plea,n.,恳求,请求；,抗辩,答辩,辩护；,借口,托辞,xxx
persuasion,n.,说服,劝说；,信念,信仰,xxx
keen,adj.,热心的；,激烈的；,敏锐的,敏捷的,xxx
nutrition,n.,营养,xxx
detective,n.,侦探,私人侦探,xxx
transfer,v.,搬,转移；,调动,转学；,转让,过户；,乘车,转乘,xxx
veteran,adj.,经验丰富的,n.,老手；老兵,xxx
cereal,n.,加工而成的谷类食物；,谷类植物,谷物,xxx
esthetic,adj.,美学的,审美的；,悦目的,雅致的,xxx
indifferent,adj.,冷漠的,不积极的；,一般的,平平的,xxx
affection,n.,感情；,爱,爱慕,xxx
diversion,n.,转移,转向；,消遣,娱乐；,临时绕行路,xxx
elementary,adj.,基本的,初级的,xxx
eagle,n.,鹰,xxx
solemn,adj.,庄严的,隆重的；,严肃的,xxx
embarrass,vt.,使窘迫,使为难,xxx
erroneous,adj.,错误的,不正确的,xxx
option,n.,选择,选择权,选择自由；,选择的事物,选课,xxx
acute,adj.,严重的；,急性的；,灵敏的,敏锐的；,精明的,xxx
limitation,n.,限制,限度；,局限,xxx
jog,n&v.,慢跑；,轻轻碰撞,xxx
terrify,vt.,使害怕,使惊吓,xxx
handbook,n.,手册,便览,xxx
ascertain,vt.,弄清,查明；,确定,xxx
crucial,adj.,至关重要的,决定性的,xxx
contribute,v.,捐献,捐款；,投稿,xxx
insert,vt.,插入,嵌入；,登载,xxx
faith,n.,信任,信心；,信仰,信条,xxx
inspiration,n.,灵感；,鼓舞人心的人,xxx
endurance,n.,忍耐力；,持久,耐久,xxx
highlight,vt.,强调，突出，使显著,n.,最精彩的部分,最重要的事件,xxx
candidate,n.,候选人,投考者,申请求职者,xxx
strive,vi.,努力,奋斗,力求,xxx
database,n.,数据库,xxx
intelligible,adj.,可理解的,明白易懂的,清楚的,xxx
parallel,adj.,并列的，平行的；类似的；对应的；并联的,n.,可相比拟的事物，相似处；平行线，平行面；纬线,vt.,与…相似,与…,相当,比得上,xxx
reject,vt.,拒绝；,拒纳,退回,摈弃,n.,被拒货品,不合格产品,xxx
hospitality,n.,友好款待,好客,xxx
sheer,adv.,垂直地，陡峭地,vi.,急转向,偏离,adj.,完全的，十足的；陡峭的，垂直的；极薄的，透明的,xxx
imitation,n.,模仿；,仿制,伪制品；,赝品,xxx
compliment,n.,赞美，恭维；致意，问候,vt.,赞美,恭维,xxx
blunder,vi.,跌跌撞撞地走,慌乱地走；,犯错误,n.,错误,xxx
breach,n.,破坏，违反；破裂，不和；缺口，裂口,vt.,攻破,在…造成缺口；,破坏,违反,xxx
original,adj.,最初的；新颖的；原版的,n.,原件,原作,xxx
comply,vi.,遵从,依从,服从,xxx
deviate,vi.,背离,偏离,xxx
assignment,n.,任务；,指定的作业；,分配,指派,xxx
album,n.,粘贴簿,集邮簿,相册,xxx
stimulus,n.,促进；,刺激,xxx
electric,adj.,电的,电动的,xxx
bewilder,vt.,使迷惑；,使难住,xxx
regiment,n.,团；大量,vt.,严格地管制,严密地编组,xxx
diminish,vi.,变少，变小，降低,vt.,减少,减小,降低,xxx
surpass,vt.,超过,优于,多于；,超过…的界限,非…所能办到,xxx
various,adj.,各种各样的,不同的,xxx
depression,n.,抑郁,沮丧；,不景气,萧条；,洼地,凹陷,xxx
affiliate,vt.,使隶属于,n.,附属机构,分公司,xxx
unfold,v.,展开,打开；,显露,展现,xxx
extent,n.,广度；,范围；,程度,xxx
equivalent,adj.,相等的，等量的,n.,相等物,等价物,xxx
sensational,adj.,轰动的,耸人听闻的；,使人感动的,非常好的,xxx
wedge,n.,楔,vt.,楔入,塞入,xxx
alienate,vt.,使疏远,使不友好,离间；,转让,让渡,xxx
brink,n.,边缘,边沿,xxx
plague,n.,瘟疫，鼠疫；灾难，祸患,vt.,使痛苦,给…造成困难,xxx
perpetual,adj.,永久的,永恒的,长期的；,无休止的,没完没了的,xxx
retrospect,n.,回顾,xxx
fascinate,vt.,强烈地吸引,迷住,xxx
colonial,adj.,殖民地的,xxx
warfare,n.,战争；,斗争,冲突,xxx
draft,n.,草稿；汇票；征兵；通风,vt.,起草；,征募,xxx
complex,adj.,由许多部分组成的，复合的；复杂的，难懂的,n.,综合体,集合体；,情结,夸大的情绪反应,xxx
assumption,n.,假定,臆断；,担任,承担,xxx
humidity,n.,湿度,潮湿,湿气,xxx
rank,vi.,列入,占特定等级,n.,军衔，职衔；地位，社会阶层；排，行列,vt.,把…分等，给…评定等级,xxx
pamphlet,n.,小册子,xxx
preparatory,adj.,预备的,xxx
neglect,n&vt.,忽视,忽略；,疏忽,xxx
addition,n.,加,加法；,附加物,xxx
vein,n.,静脉,血管；,叶脉；,纹理,纹路；,方式,风格,xxx
carve,vt.,切,把…切碎；,雕刻,刻,xxx
veil,n.,面纱，面罩；遮盖物，掩饰物,vt.,掩盖,掩饰,xxx
shrink,vi.,起皱；,收缩；,退缩,畏缩,xxx
hierarchy,n.,等级制度；,统治集团,领导层,xxx
ancestor,n.,祖宗,祖先；,原型；,先驱,xxx
hazardous,adj.,危险的；,冒险的,xxx
locality,n.,地区,地点,xxx
proceeding,n.,诉讼,xxx
artery,n.,动脉；,干线,要道,xxx
panic,v.,恐慌,惊慌失措,n.,恐慌，惊慌，慌乱,xxx
underestimate,vt.,对…估计不足，低估,n.,估计不足,低估,xxx
fold,vt.,折叠，合拢,n.,褶,折叠的部分,xxx
transient,adj.,短暂的,转瞬即逝的；,临时的,暂住的,xxx
hurl,vt.,猛投,狠掷；,大声叫骂,xxx
competitive,adj.,竞争的,比赛的；,好竞争的,求胜心切的；,有竞争力的,xxx
dean,n.,教长,主任牧师；,学院院长,系主任,训导主任,xxx
sponge,v.,用湿海绵擦,揩；,过寄生生活,n.,海绵,xxx
abuse,vt.,滥用；,虐待；,辱骂,毁谤,n.,滥用；,虐待；,辱骂,xxx
scheme,v.,密谋,策划,n.,计划，方案；阴谋,xxx
insulate,vt.,使绝缘,使隔热,使隔音；,隔离,使隔绝,xxx
consequently,adv.,因此,因而,所以,xxx
drain,vi.,慢慢减少,vt.,排去，放水；渐渐耗尽,n.,耗竭；,排水沟,排水管,xxx
reluctance,n.,不愿,勉强,xxx
rape,n&vt.,强奸,xxx
isolate,vt.,使隔离,使孤立,xxx
popularity,n.,普及,流行；,声望,xxx
nickname,n.,绰号，诨名,vt.,给…起绰号,xxx
subsequent,adj.,随后的,后来的,xxx
metabolic,adj.,代谢作用的,新陈代谢的,xxx
humanity,n.,人类,人；,人性；,人道,博爱；,人文学科,xxx
innovation,n.,新方法,新事物；,革新,创新,xxx
litter,vi.,乱扔废弃物,vt.,乱扔东西,n.,废弃物,被胡乱扔掉的东西；,一窝；,杂乱的东西,xxx
charge,v.,索价；控告；使充电，使充满；向前冲,n.,费用；,管理；,控告,指责；,电荷,充电,xxx
shutter,n.,百叶窗；,快门,xxx
alternate,adj.,交替的,轮流的；,间隔的,v.,轮流,交替,xxx
biography,n.,传记,xxx
procedure,n.,程序；,手续；,步骤,xxx
sample,n.,样品，试样，样本,vt.,从…抽样；,品尝,体验,xxx
plunge,n&v.,纵身投入,猛冲,猛跌,xxx
skeptical,adj.,表示怀疑的,xxx
ultraviolet,adj.,紫外的,xxx
planetary,n.,行星的,xxx
visa,n.,签证,xxx
diagnose,vt.,诊断；,判断,xxx
petition,v.,请愿,正式请求,n.,请愿书，申请书；诉状,xxx
vicinity,n.,周围地区,邻近地区,xxx
naive,adj.,幼稚的；,天真的；,轻信的,xxx
essential,adj.,必要的，本质的,n.,要素；,必需品,xxx
expenditure,n.,经费,支出额；,花费,支出,消耗,xxx
vent,n.,通风口，排放口；开衩,vt.,表达,发泄,xxx
haunt,vt.,常出没于；使苦恼，使担忧；萦绕在心头，缠绕,n.,常去的地方,xxx
precede,vt.,在…之前,先于,xxx
gasp,vi.,喘气，倒抽气,vt.,喘着气说出,n.,喘气,倒抽气,xxx
stroll,n&vi.,散步,闲逛,xxx
furnish,vt.,供应,提供；,装备,xxx
differentiate,vi.,区分，区别,vt.,区分,区别；,使不同,使有差异,xxx
contact,n.,接触，联系，交往,vt.,与…接触,与…取得联系,xxx
garment,n.,衣服,xxx
discharge,v.,释放，排出；卸货,n.,释放,放电,xxx
exclude,vt.,把…排除在外,xxx
scary,adj.,可怕的,骇人的；,惊慌的,害怕的；,胆小的,易受惊的,xxx
criticism,n.,批评,批判；,评论,评论文章,xxx
enlighten,vt.,启发,开导,xxx
utmost,adj.,最远的,n.,极限,xxx
prospective,adj.,预期的；,未来的；,可能的,xxx
deduct,v.,减去,扣除,xxx
plaster,n.,灰浆，灰泥；石膏；橡皮膏，膏药,vt.,在…上抹灰泥,厚厚地涂抹,xxx
consultancy,n.,顾问；,顾问服务公司,xxx
metropolitan,adj.,大都市的,大都会的；,首都的,xxx
portray,vt.,描写,描绘；,扮演,饰演,xxx
garbage,n.,垃圾,废物；,废话；,无用的资料,xxx
suspicious,adj.,猜疑的,疑心的；,可疑的；,表示怀疑的,xxx
scrub,v.,用力擦洗，把…擦净；取消,n.,矮树丛,灌木丛,xxx
complain,vi.,抱怨,诉苦；,控告,投诉,xxx
homogeneous,adj.,同种类的,同性质的,有相同特征的,xxx
affirm,vt.,断言,坚持声称；,证实,确认,xxx
profound,adj.,深度的,深切的,深远的；,知识渊博的,见解深刻的；,深奥的,xxx
marble,n.,大理石；,弹子；,弹子游戏,xxx
anxiety,n.,焦虑,忧虑；,渴望,热望,xxx
adjust,vi.,适应,vt.,调整，调节；校正,xxx
aspiration,n.,强烈的愿望；,志向,抱负,xxx
vigorous,adj.,朝气蓬勃的；,有力的,用力的,xxx
vocal,adj.,喜欢畅所欲言的，直言不讳的；嗓音的，发声的,n.,声乐节目,xxx
deem,vt.,认为,视为,xxx
origin,n.,起源,起因；,出身,血统,xxx
clash,vi.,发生冲突；不协调；砰地相撞，发出刺耳的撞击声,n.,冲突；,不协调；,刺耳的撞击声,xxx
overturn,vi.,倾覆,翻转,翻倒,vt.,使翻转，使倾覆，使倒下；颠覆，推翻,xxx
compel,vt.,强迫,迫使屈服,xxx
depress,vt.,使沮丧,使不景气；,按下,xxx
capable,adj.,有能力的,有才能的,xxx
burden,n.,重担，精神负担,vt.,加重压于,烦扰；,负担,装载,xxx
salute,vi.,敬礼，致意,vt.,向…敬礼，向…致意；赞扬，颂扬,n.,敬礼,致意,xxx
clasp,n.,扣子，钩子；紧抱，紧握,vt.,抱紧,握紧；,扣住,扣紧,xxx
symposium,n.,讨论会,专题报告会；,专题论文集,xxx
hover,vi.,翱翔；,逗留在近旁,徘徊；,彷徨,犹豫,xxx
random,adj.,任意的,随机的,xxx
dine,vi.,进餐,vt.,宴请,xxx
personality,n.,人格,个性；,人物,xxx
